MODULE,CONTRACT_REF_NO,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,EVENT_SEQ_NO,EVENT_DATE,EVENT_CODE,CONTRACT_STATUS,AUTH_STATUS,NEW_VERSION_INDICATOR,REVERSED_EVENT_SEQ_NO,EVENT_VALUE_DATE,ECA_STATUS,WORKFLOW_STATUS,RATE_REVISION_STATUS,RELEASE_BY,RELEASE_DT_STAMP,RATE_ASSIGNED_BY,RATE_ASSIGN_DT_STAMP,RATE_ASSIGN_AUTH_BY,RATE_ASSIGN_AUTH_DT_STAMP,INFORM_STATUS,TRN_TYPE,CUTOFF_STATUS,CUTOFF_EVENT_SEQ_NO,TXN_ID,TXN_BRANCH
MO,CONTRACT_REF_NO_,MAKER_ID_954,2026-08-12,CHECKER_ID_9,2026-08-12,250249,2026-08-12,EVEN,C,A,N,2372,2026-08-12,E,WO,RA,RELEASE_BY_9,2026-08-12,RATE_ASSIGNE,2026-08-12,RATE_ASSIGN_,2026-08-12,I,TRN_TYPE_9,C,4075,TXN0000000000000954,004
MO,CONTRACT_REF_NO_,MAKER_ID_955,2026-08-13,CHECKER_ID_9,2026-08-13,992092,2026-08-13,EVEN,C,A,N,5576,2026-08-13,E,WO,RA,RELEASE_BY_9,2026-08-13,RATE_ASSIGNE,2026-08-13,RATE_ASSIGN_,2026-08-13,I,TRN_TYPE_9,C,97,TXN0000000000000955,005
MO,CONTRACT_REF_NO_,MAKER_ID_956,2026-08-14,CHECKER_ID_9,2026-08-14,245992,2026-08-14,EVEN,C,A,N,3977,2026-08-14,E,WO,RA,RELEASE_BY_9,2026-08-14,RATE_ASSIGNE,2026-08-14,RATE_ASSIGN_,2026-08-14,I,TRN_TYPE_9,C,2850,TXN0000000000000956,006
MO,CONTRACT_REF_NO_,MAKER_ID_957,2026-08-15,CHECKER_ID_9,2026-08-15,747500,2026-08-15,EVEN,C,A,N,6110,2026-08-15,E,WO,RA,RELEASE_BY_9,2026-08-15,RATE_ASSIGNE,2026-08-15,RATE_ASSIGN_,2026-08-15,I,TRN_TYPE_9,C,9052,TXN0000000000000957,007
MO,CONTRACT_REF_NO_,MAKER_ID_958,2026-08-16,CHECKER_ID_9,2026-08-16,846707,2026-08-16,EVEN,C,A,N,9623,2026-08-16,E,WO,RA,RELEASE_BY_9,2026-08-16,RATE_ASSIGNE,2026-08-16,RATE_ASSIGN_,2026-08-16,I,TRN_TYPE_9,C,8617,TXN0000000000000958,008
MO,CONTRACT_REF_NO_,MAKER_ID_959,2026-08-17,CHECKER_ID_9,2026-08-17,799785,2026-08-17,EVEN,C,A,N,5138,2026-08-17,E,WO,RA,RELEASE_BY_9,2026-08-17,RATE_ASSIGNE,2026-08-17,RATE_ASSIGN_,2026-08-17,I,TRN_TYPE_9,C,6633,TXN0000000000000959,009
MO,CONTRACT_REF_NO_,MAKER_ID_960,2026-08-18,CHECKER_ID_9,2026-08-18,813114,2026-08-18,EVEN,C,A,N,9179,2026-08-18,E,WO,RA,RELEASE_BY_9,2026-08-18,RATE_ASSIGNE,2026-08-18,RATE_ASSIGN_,2026-08-18,I,TRN_TYPE_9,C,4316,TXN0000000000000960,010
MO,CONTRACT_REF_NO_,MAKER_ID_961,2026-08-19,CHECKER_ID_9,2026-08-19,751966,2026-08-19,EVEN,C,A,N,4903,2026-08-19,E,WO,RA,RELEASE_BY_9,2026-08-19,RATE_ASSIGNE,2026-08-19,RATE_ASSIGN_,2026-08-19,I,TRN_TYPE_9,C,9809,TXN0000000000000961,011
MO,CONTRACT_REF_NO_,MAKER_ID_962,2026-08-20,CHECKER_ID_9,2026-08-20,446310,2026-08-20,EVEN,C,A,N,1948,2026-08-20,E,WO,RA,RELEASE_BY_9,2026-08-20,RATE_ASSIGNE,2026-08-20,RATE_ASSIGN_,2026-08-20,I,TRN_TYPE_9,C,3492,TXN0000000000000962,012
MO,CONTRACT_REF_NO_,MAKER_ID_963,2026-08-21,CHECKER_ID_9,2026-08-21,794925,2026-08-21,EVEN,C,A,N,8179,2026-08-21,E,WO,RA,RELEASE_BY_9,2026-08-21,RATE_ASSIGNE,2026-08-21,RATE_ASSIGN_,2026-08-21,I,TRN_TYPE_9,C,7455,TXN0000000000000963,013
MO,CONTRACT_REF_NO_,MAKER_ID_964,2026-08-22,CHECKER_ID_9,2026-08-22,365153,2026-08-22,EVEN,C,A,N,3241,2026-08-22,E,WO,RA,RELEASE_BY_9,2026-08-22,RATE_ASSIGNE,2026-08-22,RATE_ASSIGN_,2026-08-22,I,TRN_TYPE_9,C,1749,TXN0000000000000964,014
MO,CONTRACT_REF_NO_,MAKER_ID_965,2026-08-23,CHECKER_ID_9,2026-08-23,515877,2026-08-23,EVEN,C,A,N,2174,2026-08-23,E,WO,RA,RELEASE_BY_9,2026-08-23,RATE_ASSIGNE,2026-08-23,RATE_ASSIGN_,2026-08-23,I,TRN_TYPE_9,C,218,TXN0000000000000965,015
MO,CONTRACT_REF_NO_,MAKER_ID_966,2026-08-24,CHECKER_ID_9,2026-08-24,32258,2026-08-24,EVEN,C,A,N,4859,2026-08-24,E,WO,RA,RELEASE_BY_9,2026-08-24,RATE_ASSIGNE,2026-08-24,RATE_ASSIGN_,2026-08-24,I,TRN_TYPE_9,C,5483,TXN0000000000000966,016
MO,CONTRACT_REF_NO_,MAKER_ID_967,2026-08-25,CHECKER_ID_9,2026-08-25,10146,2026-08-25,EVEN,C,U,N,424,2026-08-25,E,WO,RA,RELEASE_BY_9,2026-08-25,RATE_ASSIGNE,2026-08-25,RATE_ASSIGN_,2026-08-25,I,TRN_TYPE_9,C,1566,TXN0000000000000967,017
MO,CONTRACT_REF_NO_,MAKER_ID_968,2026-08-26,CHECKER_ID_9,2026-08-26,694012,2026-08-26,EVEN,C,A,N,2097,2026-08-26,E,WO,RA,RELEASE_BY_9,2026-08-26,RATE_ASSIGNE,2026-08-26,RATE_ASSIGN_,2026-08-26,I,TRN_TYPE_9,C,5400,TXN0000000000000968,018
MO,CONTRACT_REF_NO_,MAKER_ID_969,2026-08-27,CHECKER_ID_9,2026-08-27,624525,2026-08-27,EVEN,C,A,N,1327,2026-08-27,E,WO,RA,RELEASE_BY_9,2026-08-27,RATE_ASSIGNE,2026-08-27,RATE_ASSIGN_,2026-08-27,I,TRN_TYPE_9,C,5599,TXN0000000000000969,019
MO,CONTRACT_REF_NO_,MAKER_ID_970,2026-08-28,CHECKER_ID_9,2026-08-28,689098,2026-08-28,EVEN,C,A,N,6848,2026-08-28,E,WO,RA,RELEASE_BY_9,2026-08-28,RATE_ASSIGNE,2026-08-28,RATE_ASSIGN_,2026-08-28,I,TRN_TYPE_9,C,8394,TXN0000000000000970,020
MO,CONTRACT_REF_NO_,MAKER_ID_971,2026-08-29,CHECKER_ID_9,2026-08-29,615337,2026-08-29,EVEN,C,A,N,9988,2026-08-29,E,WO,RA,RELEASE_BY_9,2026-08-29,RATE_ASSIGNE,2026-08-29,RATE_ASSIGN_,2026-08-29,I,TRN_TYPE_9,C,386,TXN0000000000000971,021
MO,CONTRACT_REF_NO_,MAKER_ID_972,2026-08-30,CHECKER_ID_9,2026-08-30,875747,2026-08-30,EVEN,C,A,N,9297,2026-08-30,E,WO,RA,RELEASE_BY_9,2026-08-30,RATE_ASSIGNE,2026-08-30,RATE_ASSIGN_,2026-08-30,I,TRN_TYPE_9,C,7652,TXN0000000000000972,022
MO,CONTRACT_REF_NO_,MAKER_ID_973,2026-08-31,CHECKER_ID_9,2026-08-31,649080,2026-08-31,EVEN,C,A,N,3872,2026-08-31,E,WO,RA,RELEASE_BY_9,2026-08-31,RATE_ASSIGNE,2026-08-31,RATE_ASSIGN_,2026-08-31,I,TRN_TYPE_9,C,1109,TXN0000000000000973,023
MO,CONTRACT_REF_NO_,MAKER_ID_974,2026-09-01,CHECKER_ID_9,2026-09-01,279057,2026-09-01,EVEN,C,A,N,8244,2026-09-01,E,WO,RA,RELEASE_BY_9,2026-09-01,RATE_ASSIGNE,2026-09-01,RATE_ASSIGN_,2026-09-01,I,TRN_TYPE_9,C,2852,TXN0000000000000974,024
MO,CONTRACT_REF_NO_,MAKER_ID_975,2026-09-02,CHECKER_ID_9,2026-09-02,829855,2026-09-02,EVEN,C,A,N,9547,2026-09-02,E,WO,RA,RELEASE_BY_9,2026-09-02,RATE_ASSIGNE,2026-09-02,RATE_ASSIGN_,2026-09-02,I,TRN_TYPE_9,C,9618,TXN0000000000000975,025
MO,CONTRACT_REF_NO_,MAKER_ID_976,2026-09-03,CHECKER_ID_9,2026-09-03,648483,2026-09-03,EVEN,C,A,N,4902,2026-09-03,E,WO,RA,RELEASE_BY_9,2026-09-03,RATE_ASSIGNE,2026-09-03,RATE_ASSIGN_,2026-09-03,I,TRN_TYPE_9,C,9227,TXN0000000000000976,001
MO,CONTRACT_REF_NO_,MAKER_ID_977,2026-09-04,CHECKER_ID_9,2026-09-04,824489,2026-09-04,EVEN,C,A,N,1830,2026-09-04,E,WO,RA,RELEASE_BY_9,2026-09-04,RATE_ASSIGNE,2026-09-04,RATE_ASSIGN_,2026-09-04,I,TRN_TYPE_9,C,1899,TXN0000000000000977,002
MO,CONTRACT_REF_NO_,MAKER_ID_978,2026-09-05,CHECKER_ID_9,2026-09-05,463472,2026-09-05,EVEN,C,A,N,2544,2026-09-05,E,WO,RA,RELEASE_BY_9,2026-09-05,RATE_ASSIGNE,2026-09-05,RATE_ASSIGN_,2026-09-05,I,TRN_TYPE_9,C,2528,TXN0000000000000978,003
MO,CONTRACT_REF_NO_,MAKER_ID_979,2026-09-06,CHECKER_ID_9,2026-09-06,469884,2026-09-06,EVEN,C,A,N,9638,2026-09-06,E,WO,RA,RELEASE_BY_9,2026-09-06,RATE_ASSIGNE,2026-09-06,RATE_ASSIGN_,2026-09-06,I,TRN_TYPE_9,C,8194,TXN0000000000000979,004
MO,CONTRACT_REF_NO_,MAKER_ID_980,2026-09-07,CHECKER_ID_9,2026-09-07,265891,2026-09-07,EVEN,C,A,N,9839,2026-09-07,E,WO,RA,RELEASE_BY_9,2026-09-07,RATE_ASSIGNE,2026-09-07,RATE_ASSIGN_,2026-09-07,I,TRN_TYPE_9,C,3441,TXN0000000000000980,005
MO,CONTRACT_REF_NO_,MAKER_ID_981,2026-09-08,CHECKER_ID_9,2026-09-08,839602,2026-09-08,EVEN,C,A,N,1338,2026-09-08,E,WO,RA,RELEASE_BY_9,2026-09-08,RATE_ASSIGNE,2026-09-08,RATE_ASSIGN_,2026-09-08,I,TRN_TYPE_9,C,4980,TXN0000000000000981,006
MO,CONTRACT_REF_NO_,MAKER_ID_982,2026-09-09,CHECKER_ID_9,2026-09-09,563818,2026-09-09,EVEN,C,A,N,3912,2026-09-09,E,WO,RA,RELEASE_BY_9,2026-09-09,RATE_ASSIGNE,2026-09-09,RATE_ASSIGN_,2026-09-09,I,TRN_TYPE_9,C,2831,TXN0000000000000982,007
MO,CONTRACT_REF_NO_,MAKER_ID_983,2026-09-10,CHECKER_ID_9,2026-09-10,52462,2026-09-10,EVEN,C,A,N,7480,2026-09-10,E,WO,RA,RELEASE_BY_9,2026-09-10,RATE_ASSIGNE,2026-09-10,RATE_ASSIGN_,2026-09-10,I,TRN_TYPE_9,C,4576,TXN0000000000000983,008
MO,CONTRACT_REF_NO_,MAKER_ID_984,2026-09-11,CHECKER_ID_9,2026-09-11,954672,2026-09-11,EVEN,C,A,N,4928,2026-09-11,E,WO,RA,RELEASE_BY_9,2026-09-11,RATE_ASSIGNE,2026-09-11,RATE_ASSIGN_,2026-09-11,I,TRN_TYPE_9,C,8069,TXN0000000000000984,009
MO,CONTRACT_REF_NO_,MAKER_ID_985,2026-09-12,CHECKER_ID_9,2026-09-12,948767,2026-09-12,EVEN,C,A,N,6291,2026-09-12,E,WO,RA,RELEASE_BY_9,2026-09-12,RATE_ASSIGNE,2026-09-12,RATE_ASSIGN_,2026-09-12,I,TRN_TYPE_9,C,7321,TXN0000000000000985,010
MO,CONTRACT_REF_NO_,MAKER_ID_986,2026-09-13,CHECKER_ID_9,2026-09-13,719920,2026-09-13,EVEN,C,A,N,7227,2026-09-13,E,WO,RA,RELEASE_BY_9,2026-09-13,RATE_ASSIGNE,2026-09-13,RATE_ASSIGN_,2026-09-13,I,TRN_TYPE_9,C,6032,TXN0000000000000986,011
MO,CONTRACT_REF_NO_,MAKER_ID_987,2026-09-14,CHECKER_ID_9,2026-09-14,420388,2026-09-14,EVEN,C,A,N,8743,2026-09-14,E,WO,RA,RELEASE_BY_9,2026-09-14,RATE_ASSIGNE,2026-09-14,RATE_ASSIGN_,2026-09-14,I,TRN_TYPE_9,C,1415,TXN0000000000000987,012
MO,CONTRACT_REF_NO_,MAKER_ID_988,2026-09-15,CHECKER_ID_9,2026-09-15,721397,2026-09-15,EVEN,C,A,N,7213,2026-09-15,E,WO,RA,RELEASE_BY_9,2026-09-15,RATE_ASSIGNE,2026-09-15,RATE_ASSIGN_,2026-09-15,I,TRN_TYPE_9,C,9790,TXN0000000000000988,013
MO,CONTRACT_REF_NO_,MAKER_ID_989,2026-09-16,CHECKER_ID_9,2026-09-16,86718,2026-09-16,EVEN,C,A,N,9920,2026-09-16,E,WO,RA,RELEASE_BY_9,2026-09-16,RATE_ASSIGNE,2026-09-16,RATE_ASSIGN_,2026-09-16,I,TRN_TYPE_9,C,6608,TXN0000000000000989,014
MO,CONTRACT_REF_NO_,MAKER_ID_990,2026-09-17,CHECKER_ID_9,2026-09-17,110368,2026-09-17,EVEN,C,U,N,3066,2026-09-17,E,WO,RA,RELEASE_BY_9,2026-09-17,RATE_ASSIGNE,2026-09-17,RATE_ASSIGN_,2026-09-17,I,TRN_TYPE_9,C,2788,TXN0000000000000990,015
MO,CONTRACT_REF_NO_,MAKER_ID_991,2026-09-18,CHECKER_ID_9,2026-09-18,732949,2026-09-18,EVEN,C,A,N,9749,2026-09-18,E,WO,RA,RELEASE_BY_9,2026-09-18,RATE_ASSIGNE,2026-09-18,RATE_ASSIGN_,2026-09-18,I,TRN_TYPE_9,C,7674,TXN0000000000000991,016
MO,CONTRACT_REF_NO_,MAKER_ID_992,2026-09-19,CHECKER_ID_9,2026-09-19,330545,2026-09-19,EVEN,C,A,N,816,2026-09-19,E,WO,RA,RELEASE_BY_9,2026-09-19,RATE_ASSIGNE,2026-09-19,RATE_ASSIGN_,2026-09-19,I,TRN_TYPE_9,C,5446,TXN0000000000000992,017
MO,CONTRACT_REF_NO_,MAKER_ID_993,2026-09-20,CHECKER_ID_9,2026-09-20,428695,2026-09-20,EVEN,C,A,N,7148,2026-09-20,E,WO,RA,RELEASE_BY_9,2026-09-20,RATE_ASSIGNE,2026-09-20,RATE_ASSIGN_,2026-09-20,I,TRN_TYPE_9,C,497,TXN0000000000000993,018
MO,CONTRACT_REF_NO_,MAKER_ID_994,2026-09-21,CHECKER_ID_9,2026-09-21,540495,2026-09-21,EVEN,C,A,N,1112,2026-09-21,E,WO,RA,RELEASE_BY_9,2026-09-21,RATE_ASSIGNE,2026-09-21,RATE_ASSIGN_,2026-09-21,I,TRN_TYPE_9,C,2942,TXN0000000000000994,019
MO,CONTRACT_REF_NO_,MAKER_ID_995,2026-09-22,CHECKER_ID_9,2026-09-22,143644,2026-09-22,EVEN,C,A,N,911,2026-09-22,E,WO,RA,RELEASE_BY_9,2026-09-22,RATE_ASSIGNE,2026-09-22,RATE_ASSIGN_,2026-09-22,I,TRN_TYPE_9,C,782,TXN0000000000000995,020
MO,CONTRACT_REF_NO_,MAKER_ID_996,2026-09-23,CHECKER_ID_9,2026-09-23,643417,2026-09-23,EVEN,C,A,N,3712,2026-09-23,E,WO,RA,RELEASE_BY_9,2026-09-23,RATE_ASSIGNE,2026-09-23,RATE_ASSIGN_,2026-09-23,I,TRN_TYPE_9,C,2268,TXN0000000000000996,021
MO,CONTRACT_REF_NO_,MAKER_ID_997,2026-09-24,CHECKER_ID_9,2026-09-24,745093,2026-09-24,EVEN,C,A,N,7811,2026-09-24,E,WO,RA,RELEASE_BY_9,2026-09-24,RATE_ASSIGNE,2026-09-24,RATE_ASSIGN_,2026-09-24,I,TRN_TYPE_9,C,5682,TXN0000000000000997,022
MO,CONTRACT_REF_NO_,MAKER_ID_998,2026-09-25,CHECKER_ID_9,2026-09-25,147723,2026-09-25,EVEN,C,A,N,1824,2026-09-25,E,WO,RA,RELEASE_BY_9,2026-09-25,RATE_ASSIGNE,2026-09-25,RATE_ASSIGN_,2026-09-25,I,TRN_TYPE_9,C,122,TXN0000000000000998,023
MO,CONTRACT_REF_NO_,MAKER_ID_999,2026-09-26,CHECKER_ID_9,2026-09-26,664848,2026-09-26,EVEN,C,A,N,2236,2026-09-26,E,WO,RA,RELEASE_BY_9,2026-09-26,RATE_ASSIGNE,2026-09-26,RATE_ASSIGN_,2026-09-26,I,TRN_TYPE_9,C,7330,TXN0000000000000999,024
MO,CONTRACT_REF_NO_,MAKER_ID_100,2026-09-27,CHECKER_ID_1,2026-09-27,902867,2026-09-27,EVEN,C,A,N,9283,2026-09-27,E,WO,RA,RELEASE_BY_1,2026-09-27,RATE_ASSIGNE,2026-09-27,RATE_ASSIGN_,2026-09-27,I,TRN_TYPE_1,C,9782,TXN0000000000001000,025
MO,CONTRACT_REF_NO_,MAKER_ID_100,2026-09-28,CHECKER_ID_1,2026-09-28,730562,2026-09-28,EVEN,C,A,N,2242,2026-09-28,E,WO,RA,RELEASE_BY_1,2026-09-28,RATE_ASSIGNE,2026-09-28,RATE_ASSIGN_,2026-09-28,I,TRN_TYPE_1,C,8523,TXN0000000000001001,001
MO,CONTRACT_REF_NO_,MAKER_ID_100,2026-09-29,CHECKER_ID_1,2026-09-29,788575,2026-09-29,EVEN,C,A,N,3418,2026-09-29,E,WO,RA,RELEASE_BY_1,2026-09-29,RATE_ASSIGNE,2026-09-29,RATE_ASSIGN_,2026-09-29,I,TRN_TYPE_1,C,8742,TXN0000000000001002,002
MO,CONTRACT_REF_NO_,MAKER_ID_100,2026-09-30,CHECKER_ID_1,2026-09-30,224627,2026-09-30,EVEN,C,A,N,2908,2026-09-30,E,WO,RA,RELEASE_BY_1,2026-09-30,RATE_ASSIGNE,2026-09-30,RATE_ASSIGN_,2026-09-30,I,TRN_TYPE_1,C,6103,TXN0000000000001003,003
MO,CONTRACT_REF_NO_,MAKER_ID_100,2026-10-01,CHECKER_ID_1,2026-10-01,404339,2026-10-01,EVEN,C,A,N,2594,2026-10-01,E,WO,RA,RELEASE_BY_1,2026-10-01,RATE_ASSIGNE,2026-10-01,RATE_ASSIGN_,2026-10-01,I,TRN_TYPE_1,C,5857,TXN0000000000001004,004
MO,CONTRACT_REF_NO_,MAKER_ID_100,2026-10-02,CHECKER_ID_1,2026-10-02,449933,2026-10-02,EVEN,C,A,N,2523,2026-10-02,E,WO,RA,RELEASE_BY_1,2026-10-02,RATE_ASSIGNE,2026-10-02,RATE_ASSIGN_,2026-10-02,I,TRN_TYPE_1,C,2349,TXN0000000000001005,005
MO,CONTRACT_REF_NO_,MAKER_ID_100,2026-10-03,CHECKER_ID_1,2026-10-03,708012,2026-10-03,EVEN,C,A,N,7817,2026-10-03,E,WO,RA,RELEASE_BY_1,2026-10-03,RATE_ASSIGNE,2026-10-03,RATE_ASSIGN_,2026-10-03,I,TRN_TYPE_1,C,9350,TXN0000000000001006,006
MO,CONTRACT_REF_NO_,MAKER_ID_100,2026-10-04,CHECKER_ID_1,2026-10-04,673845,2026-10-04,EVEN,C,A,N,1772,2026-10-04,E,WO,RA,RELEASE_BY_1,2026-10-04,RATE_ASSIGNE,2026-10-04,RATE_ASSIGN_,2026-10-04,I,TRN_TYPE_1,C,6899,TXN0000000000001007,007
MO,CONTRACT_REF_NO_,MAKER_ID_100,2026-10-05,CHECKER_ID_1,2026-10-05,752842,2026-10-05,EVEN,C,A,N,7240,2026-10-05,E,WO,RA,RELEASE_BY_1,2026-10-05,RATE_ASSIGNE,2026-10-05,RATE_ASSIGN_,2026-10-05,I,TRN_TYPE_1,C,7550,TXN0000000000001008,008
MO,CONTRACT_REF_NO_,MAKER_ID_100,2026-10-06,CHECKER_ID_1,2026-10-06,515329,2026-10-06,EVEN,C,A,N,3165,2026-10-06,E,WO,RA,RELEASE_BY_1,2026-10-06,RATE_ASSIGNE,2026-10-06,RATE_ASSIGN_,2026-10-06,I,TRN_TYPE_1,C,4811,TXN0000000000001009,009
MO,CONTRACT_REF_NO_,MAKER_ID_101,2026-10-07,CHECKER_ID_1,2026-10-07,297665,2026-10-07,EVEN,C,A,N,1523,2026-10-07,E,WO,RA,RELEASE_BY_1,2026-10-07,RATE_ASSIGNE,2026-10-07,RATE_ASSIGN_,2026-10-07,I,TRN_TYPE_1,C,8855,TXN0000000000001010,010
MO,CONTRACT_REF_NO_,MAKER_ID_101,2026-10-08,CHECKER_ID_1,2026-10-08,61939,2026-10-08,EVEN,C,A,N,9599,2026-10-08,E,WO,RA,RELEASE_BY_1,2026-10-08,RATE_ASSIGNE,2026-10-08,RATE_ASSIGN_,2026-10-08,I,TRN_TYPE_1,C,4233,TXN0000000000001011,011
MO,CONTRACT_REF_NO_,MAKER_ID_101,2026-10-09,CHECKER_ID_1,2026-10-09,470224,2026-10-09,EVEN,C,A,N,1349,2026-10-09,E,WO,RA,RELEASE_BY_1,2026-10-09,RATE_ASSIGNE,2026-10-09,RATE_ASSIGN_,2026-10-09,I,TRN_TYPE_1,C,4555,TXN0000000000001012,012
MO,CONTRACT_REF_NO_,MAKER_ID_101,2026-10-10,CHECKER_ID_1,2026-10-10,890395,2026-10-10,EVEN,C,U,N,3434,2026-10-10,E,WO,RA,RELEASE_BY_1,2026-10-10,RATE_ASSIGNE,2026-10-10,RATE_ASSIGN_,2026-10-10,I,TRN_TYPE_1,C,2549,TXN0000000000001013,013
MO,CONTRACT_REF_NO_,MAKER_ID_101,2026-10-11,CHECKER_ID_1,2026-10-11,717611,2026-10-11,EVEN,C,A,N,667,2026-10-11,E,WO,RA,RELEASE_BY_1,2026-10-11,RATE_ASSIGNE,2026-10-11,RATE_ASSIGN_,2026-10-11,I,TRN_TYPE_1,C,3803,TXN0000000000001014,014
MO,CONTRACT_REF_NO_,MAKER_ID_101,2026-10-12,CHECKER_ID_1,2026-10-12,449602,2026-10-12,EVEN,C,A,N,1465,2026-10-12,E,WO,RA,RELEASE_BY_1,2026-10-12,RATE_ASSIGNE,2026-10-12,RATE_ASSIGN_,2026-10-12,I,TRN_TYPE_1,C,4318,TXN0000000000001015,015
MO,CONTRACT_REF_NO_,MAKER_ID_101,2026-10-13,CHECKER_ID_1,2026-10-13,345949,2026-10-13,EVEN,C,A,N,3422,2026-10-13,E,WO,RA,RELEASE_BY_1,2026-10-13,RATE_ASSIGNE,2026-10-13,RATE_ASSIGN_,2026-10-13,I,TRN_TYPE_1,C,8897,TXN0000000000001016,016
MO,CONTRACT_REF_NO_,MAKER_ID_101,2026-10-14,CHECKER_ID_1,2026-10-14,501828,2026-10-14,EVEN,C,A,N,1767,2026-10-14,E,WO,RA,RELEASE_BY_1,2026-10-14,RATE_ASSIGNE,2026-10-14,RATE_ASSIGN_,2026-10-14,I,TRN_TYPE_1,C,510,TXN0000000000001017,017
MO,CONTRACT_REF_NO_,MAKER_ID_101,2026-10-15,CHECKER_ID_1,2026-10-15,349683,2026-10-15,EVEN,C,A,N,8170,2026-10-15,E,WO,RA,RELEASE_BY_1,2026-10-15,RATE_ASSIGNE,2026-10-15,RATE_ASSIGN_,2026-10-15,I,TRN_TYPE_1,C,860,TXN0000000000001018,018
MO,CONTRACT_REF_NO_,MAKER_ID_101,2026-10-16,CHECKER_ID_1,2026-10-16,931299,2026-10-16,EVEN,C,A,N,4191,2026-10-16,E,WO,RA,RELEASE_BY_1,2026-10-16,RATE_ASSIGNE,2026-10-16,RATE_ASSIGN_,2026-10-16,I,TRN_TYPE_1,C,7969,TXN0000000000001019,019
MO,CONTRACT_REF_NO_,MAKER_ID_102,2026-10-17,CHECKER_ID_1,2026-10-17,783097,2026-10-17,EVEN,C,A,N,8397,2026-10-17,E,WO,RA,RELEASE_BY_1,2026-10-17,RATE_ASSIGNE,2026-10-17,RATE_ASSIGN_,2026-10-17,I,TRN_TYPE_1,C,513,TXN0000000000001020,020
MO,CONTRACT_REF_NO_,MAKER_ID_102,2026-10-18,CHECKER_ID_1,2026-10-18,213603,2026-10-18,EVEN,C,A,N,9150,2026-10-18,E,WO,RA,RELEASE_BY_1,2026-10-18,RATE_ASSIGNE,2026-10-18,RATE_ASSIGN_,2026-10-18,I,TRN_TYPE_1,C,4735,TXN0000000000001021,021
MO,CONTRACT_REF_NO_,MAKER_ID_102,2026-10-19,CHECKER_ID_1,2026-10-19,182178,2026-10-19,EVEN,C,A,N,5752,2026-10-19,E,WO,RA,RELEASE_BY_1,2026-10-19,RATE_ASSIGNE,2026-10-19,RATE_ASSIGN_,2026-10-19,I,TRN_TYPE_1,C,3289,TXN0000000000001022,022
MO,CONTRACT_REF_NO_,MAKER_ID_102,2026-10-20,CHECKER_ID_1,2026-10-20,495464,2026-10-20,EVEN,C,A,N,4185,2026-10-20,E,WO,RA,RELEASE_BY_1,2026-10-20,RATE_ASSIGNE,2026-10-20,RATE_ASSIGN_,2026-10-20,I,TRN_TYPE_1,C,6676,TXN0000000000001023,023
MO,CONTRACT_REF_NO_,MAKER_ID_102,2026-10-21,CHECKER_ID_1,2026-10-21,381178,2026-10-21,EVEN,C,A,N,1705,2026-10-21,E,WO,RA,RELEASE_BY_1,2026-10-21,RATE_ASSIGNE,2026-10-21,RATE_ASSIGN_,2026-10-21,I,TRN_TYPE_1,C,7331,TXN0000000000001024,024
MO,CONTRACT_REF_NO_,MAKER_ID_102,2026-10-22,CHECKER_ID_1,2026-10-22,409451,2026-10-22,EVEN,C,A,N,6666,2026-10-22,E,WO,RA,RELEASE_BY_1,2026-10-22,RATE_ASSIGNE,2026-10-22,RATE_ASSIGN_,2026-10-22,I,TRN_TYPE_1,C,3713,TXN0000000000001025,025
MO,CONTRACT_REF_NO_,MAKER_ID_102,2026-10-23,CHECKER_ID_1,2026-10-23,818614,2026-10-23,EVEN,C,A,N,2306,2026-10-23,E,WO,RA,RELEASE_BY_1,2026-10-23,RATE_ASSIGNE,2026-10-23,RATE_ASSIGN_,2026-10-23,I,TRN_TYPE_1,C,9090,TXN0000000000001026,001
MO,CONTRACT_REF_NO_,MAKER_ID_102,2026-10-24,CHECKER_ID_1,2026-10-24,436810,2026-10-24,EVEN,C,A,N,3201,2026-10-24,E,WO,RA,RELEASE_BY_1,2026-10-24,RATE_ASSIGNE,2026-10-24,RATE_ASSIGN_,2026-10-24,I,TRN_TYPE_1,C,7826,TXN0000000000001027,002
MO,CONTRACT_REF_NO_,MAKER_ID_102,2026-10-25,CHECKER_ID_1,2026-10-25,601763,2026-10-25,EVEN,C,A,N,4692,2026-10-25,E,WO,RA,RELEASE_BY_1,2026-10-25,RATE_ASSIGNE,2026-10-25,RATE_ASSIGN_,2026-10-25,I,TRN_TYPE_1,C,2615,TXN0000000000001028,003
MO,CONTRACT_REF_NO_,MAKER_ID_102,2026-10-26,CHECKER_ID_1,2026-10-26,554492,2026-10-26,EVEN,C,A,N,8981,2026-10-26,E,WO,RA,RELEASE_BY_1,2026-10-26,RATE_ASSIGNE,2026-10-26,RATE_ASSIGN_,2026-10-26,I,TRN_TYPE_1,C,3461,TXN0000000000001029,004
MO,CONTRACT_REF_NO_,MAKER_ID_103,2026-10-27,CHECKER_ID_1,2026-10-27,916933,2026-10-27,EVEN,C,A,N,7905,2026-10-27,E,WO,RA,RELEASE_BY_1,2026-10-27,RATE_ASSIGNE,2026-10-27,RATE_ASSIGN_,2026-10-27,I,TRN_TYPE_1,C,9551,TXN0000000000001030,005
