COD_RECTYPE,COD_MODULE,COD_TS_FORMAT,COD_INT_COL,IDENTIFIER,COD_COL,COD_TAG_POS,COD_TAG_MODE,COD_TYPE,COD_TNAME,COD_CUBE_FORMAT,COD_CUBE_DEFAULTS,COD_CUBE_REFCHKS,COD_CUBE_COL,FLG_CUBE,COD_CUBE_DEFIND,COD_CUBE_KEYCNT,COD_CUBE_FUNCID,COD_CUBE_MAND,COD_CUBE_FLDNAME,COD_CUBE_KEYFLDS,COD_CUBE_DTYPE,COD_CUBE_DLENGTH,COD_CUBE_TRACK,COD_CUBE_MODIND,COD_PROC_TAG,COD_HEADER,COD_DATA_LENGTH,COD_DATA_TYPE,COD_MANDATORY,TYPE_OF_INTERFACE,MULTI_RECORD,FUNCTION_ID
COD_RECTYPE_222,CO,COD_TS_FORMAT_222,174191,IDENTIFIER_222,COD_COL_222,COD_TAG_POS_222,COD_TAG_MODE_222,C,Cod Tname 222,COD_CUBE_FORMAT_222,COD_CUBE_DEFAULTS_222,COD_CUBE_REFCHKS_222,957477,F,COD_CUBE_DEFIND_222,952560,COD_CUBE_FUNCID_222,COD_CUBE_MAND_222,Cod Cube Fldname 222,COD_CUBE_KEYFLDS_222,COD_CUBE_DTYPE_222,COD_CUBE_DLENGTH_222,COD_CUBE_TRACK_222,COD_CUBE_MODIND_222,COD_PROC_TAG_222,588617,COD_DATA_LENGTH_222,COD_DATA_TYPE_222,COD_MANDATORY_222,T,M,FUNCTION_ID_222
COD_RECTYPE_223,CO,COD_TS_FORMAT_223,330795,IDENTIFIER_223,COD_COL_223,COD_TAG_POS_223,COD_TAG_MODE_223,C,Cod Tname 223,COD_CUBE_FORMAT_223,COD_CUBE_DEFAULTS_223,COD_CUBE_REFCHKS_223,538667,F,COD_CUBE_DEFIND_223,79063,COD_CUBE_FUNCID_223,COD_CUBE_MAND_223,Cod Cube Fldname 223,COD_CUBE_KEYFLDS_223,COD_CUBE_DTYPE_223,COD_CUBE_DLENGTH_223,COD_CUBE_TRACK_223,COD_CUBE_MODIND_223,COD_PROC_TAG_223,430602,COD_DATA_LENGTH_223,COD_DATA_TYPE_223,COD_MANDATORY_223,T,M,FUNCTION_ID_223
COD_RECTYPE_224,CO,COD_TS_FORMAT_224,470306,IDENTIFIER_224,COD_COL_224,COD_TAG_POS_224,COD_TAG_MODE_224,C,Cod Tname 224,COD_CUBE_FORMAT_224,COD_CUBE_DEFAULTS_224,COD_CUBE_REFCHKS_224,374735,F,COD_CUBE_DEFIND_224,25808,COD_CUBE_FUNCID_224,COD_CUBE_MAND_224,Cod Cube Fldname 224,COD_CUBE_KEYFLDS_224,COD_CUBE_DTYPE_224,COD_CUBE_DLENGTH_224,COD_CUBE_TRACK_224,COD_CUBE_MODIND_224,COD_PROC_TAG_224,113465,COD_DATA_LENGTH_224,COD_DATA_TYPE_224,COD_MANDATORY_224,T,M,FUNCTION_ID_224
COD_RECTYPE_225,CO,COD_TS_FORMAT_225,567694,IDENTIFIER_225,COD_COL_225,COD_TAG_POS_225,COD_TAG_MODE_225,C,Cod Tname 225,COD_CUBE_FORMAT_225,COD_CUBE_DEFAULTS_225,COD_CUBE_REFCHKS_225,143566,F,COD_CUBE_DEFIND_225,187487,COD_CUBE_FUNCID_225,COD_CUBE_MAND_225,Cod Cube Fldname 225,COD_CUBE_KEYFLDS_225,COD_CUBE_DTYPE_225,COD_CUBE_DLENGTH_225,COD_CUBE_TRACK_225,COD_CUBE_MODIND_225,COD_PROC_TAG_225,706455,COD_DATA_LENGTH_225,COD_DATA_TYPE_225,COD_MANDATORY_225,T,M,FUNCTION_ID_225
COD_RECTYPE_226,CO,COD_TS_FORMAT_226,207366,IDENTIFIER_226,COD_COL_226,COD_TAG_POS_226,COD_TAG_MODE_226,C,Cod Tname 226,COD_CUBE_FORMAT_226,COD_CUBE_DEFAULTS_226,COD_CUBE_REFCHKS_226,258445,F,COD_CUBE_DEFIND_226,287836,COD_CUBE_FUNCID_226,COD_CUBE_MAND_226,Cod Cube Fldname 226,COD_CUBE_KEYFLDS_226,COD_CUBE_DTYPE_226,COD_CUBE_DLENGTH_226,COD_CUBE_TRACK_226,COD_CUBE_MODIND_226,COD_PROC_TAG_226,91296,COD_DATA_LENGTH_226,COD_DATA_TYPE_226,COD_MANDATORY_226,T,M,FUNCTION_ID_226
COD_RECTYPE_227,CO,COD_TS_FORMAT_227,773216,IDENTIFIER_227,COD_COL_227,COD_TAG_POS_227,COD_TAG_MODE_227,C,Cod Tname 227,COD_CUBE_FORMAT_227,COD_CUBE_DEFAULTS_227,COD_CUBE_REFCHKS_227,491748,F,COD_CUBE_DEFIND_227,525417,COD_CUBE_FUNCID_227,COD_CUBE_MAND_227,Cod Cube Fldname 227,COD_CUBE_KEYFLDS_227,COD_CUBE_DTYPE_227,COD_CUBE_DLENGTH_227,COD_CUBE_TRACK_227,COD_CUBE_MODIND_227,COD_PROC_TAG_227,705497,COD_DATA_LENGTH_227,COD_DATA_TYPE_227,COD_MANDATORY_227,T,M,FUNCTION_ID_227
COD_RECTYPE_228,CO,COD_TS_FORMAT_228,404380,IDENTIFIER_228,COD_COL_228,COD_TAG_POS_228,COD_TAG_MODE_228,C,Cod Tname 228,COD_CUBE_FORMAT_228,COD_CUBE_DEFAULTS_228,COD_CUBE_REFCHKS_228,984037,F,COD_CUBE_DEFIND_228,243939,COD_CUBE_FUNCID_228,COD_CUBE_MAND_228,Cod Cube Fldname 228,COD_CUBE_KEYFLDS_228,COD_CUBE_DTYPE_228,COD_CUBE_DLENGTH_228,COD_CUBE_TRACK_228,COD_CUBE_MODIND_228,COD_PROC_TAG_228,640208,COD_DATA_LENGTH_228,COD_DATA_TYPE_228,COD_MANDATORY_228,T,M,FUNCTION_ID_228
COD_RECTYPE_229,CO,COD_TS_FORMAT_229,825925,IDENTIFIER_229,COD_COL_229,COD_TAG_POS_229,COD_TAG_MODE_229,C,Cod Tname 229,COD_CUBE_FORMAT_229,COD_CUBE_DEFAULTS_229,COD_CUBE_REFCHKS_229,298660,F,COD_CUBE_DEFIND_229,87192,COD_CUBE_FUNCID_229,COD_CUBE_MAND_229,Cod Cube Fldname 229,COD_CUBE_KEYFLDS_229,COD_CUBE_DTYPE_229,COD_CUBE_DLENGTH_229,COD_CUBE_TRACK_229,COD_CUBE_MODIND_229,COD_PROC_TAG_229,740494,COD_DATA_LENGTH_229,COD_DATA_TYPE_229,COD_MANDATORY_229,T,M,FUNCTION_ID_229
COD_RECTYPE_230,CO,COD_TS_FORMAT_230,608183,IDENTIFIER_230,COD_COL_230,COD_TAG_POS_230,COD_TAG_MODE_230,C,Cod Tname 230,COD_CUBE_FORMAT_230,COD_CUBE_DEFAULTS_230,COD_CUBE_REFCHKS_230,376963,F,COD_CUBE_DEFIND_230,729539,COD_CUBE_FUNCID_230,COD_CUBE_MAND_230,Cod Cube Fldname 230,COD_CUBE_KEYFLDS_230,COD_CUBE_DTYPE_230,COD_CUBE_DLENGTH_230,COD_CUBE_TRACK_230,COD_CUBE_MODIND_230,COD_PROC_TAG_230,625760,COD_DATA_LENGTH_230,COD_DATA_TYPE_230,COD_MANDATORY_230,T,M,FUNCTION_ID_230
COD_RECTYPE_231,CO,COD_TS_FORMAT_231,895787,IDENTIFIER_231,COD_COL_231,COD_TAG_POS_231,COD_TAG_MODE_231,C,Cod Tname 231,COD_CUBE_FORMAT_231,COD_CUBE_DEFAULTS_231,COD_CUBE_REFCHKS_231,191491,F,COD_CUBE_DEFIND_231,862886,COD_CUBE_FUNCID_231,COD_CUBE_MAND_231,Cod Cube Fldname 231,COD_CUBE_KEYFLDS_231,COD_CUBE_DTYPE_231,COD_CUBE_DLENGTH_231,COD_CUBE_TRACK_231,COD_CUBE_MODIND_231,COD_PROC_TAG_231,698459,COD_DATA_LENGTH_231,COD_DATA_TYPE_231,COD_MANDATORY_231,T,M,FUNCTION_ID_231
COD_RECTYPE_232,CO,COD_TS_FORMAT_232,357996,IDENTIFIER_232,COD_COL_232,COD_TAG_POS_232,COD_TAG_MODE_232,C,Cod Tname 232,COD_CUBE_FORMAT_232,COD_CUBE_DEFAULTS_232,COD_CUBE_REFCHKS_232,13582,F,COD_CUBE_DEFIND_232,788783,COD_CUBE_FUNCID_232,COD_CUBE_MAND_232,Cod Cube Fldname 232,COD_CUBE_KEYFLDS_232,COD_CUBE_DTYPE_232,COD_CUBE_DLENGTH_232,COD_CUBE_TRACK_232,COD_CUBE_MODIND_232,COD_PROC_TAG_232,990681,COD_DATA_LENGTH_232,COD_DATA_TYPE_232,COD_MANDATORY_232,T,M,FUNCTION_ID_232
COD_RECTYPE_233,CO,COD_TS_FORMAT_233,2640,IDENTIFIER_233,COD_COL_233,COD_TAG_POS_233,COD_TAG_MODE_233,C,Cod Tname 233,COD_CUBE_FORMAT_233,COD_CUBE_DEFAULTS_233,COD_CUBE_REFCHKS_233,384782,F,COD_CUBE_DEFIND_233,826034,COD_CUBE_FUNCID_233,COD_CUBE_MAND_233,Cod Cube Fldname 233,COD_CUBE_KEYFLDS_233,COD_CUBE_DTYPE_233,COD_CUBE_DLENGTH_233,COD_CUBE_TRACK_233,COD_CUBE_MODIND_233,COD_PROC_TAG_233,619188,COD_DATA_LENGTH_233,COD_DATA_TYPE_233,COD_MANDATORY_233,T,M,FUNCTION_ID_233
COD_RECTYPE_234,CO,COD_TS_FORMAT_234,129647,IDENTIFIER_234,COD_COL_234,COD_TAG_POS_234,COD_TAG_MODE_234,C,Cod Tname 234,COD_CUBE_FORMAT_234,COD_CUBE_DEFAULTS_234,COD_CUBE_REFCHKS_234,843754,F,COD_CUBE_DEFIND_234,619301,COD_CUBE_FUNCID_234,COD_CUBE_MAND_234,Cod Cube Fldname 234,COD_CUBE_KEYFLDS_234,COD_CUBE_DTYPE_234,COD_CUBE_DLENGTH_234,COD_CUBE_TRACK_234,COD_CUBE_MODIND_234,COD_PROC_TAG_234,417449,COD_DATA_LENGTH_234,COD_DATA_TYPE_234,COD_MANDATORY_234,T,M,FUNCTION_ID_234
COD_RECTYPE_235,CO,COD_TS_FORMAT_235,186065,IDENTIFIER_235,COD_COL_235,COD_TAG_POS_235,COD_TAG_MODE_235,C,Cod Tname 235,COD_CUBE_FORMAT_235,COD_CUBE_DEFAULTS_235,COD_CUBE_REFCHKS_235,726880,F,COD_CUBE_DEFIND_235,571007,COD_CUBE_FUNCID_235,COD_CUBE_MAND_235,Cod Cube Fldname 235,COD_CUBE_KEYFLDS_235,COD_CUBE_DTYPE_235,COD_CUBE_DLENGTH_235,COD_CUBE_TRACK_235,COD_CUBE_MODIND_235,COD_PROC_TAG_235,213997,COD_DATA_LENGTH_235,COD_DATA_TYPE_235,COD_MANDATORY_235,T,M,FUNCTION_ID_235
COD_RECTYPE_236,CO,COD_TS_FORMAT_236,642323,IDENTIFIER_236,COD_COL_236,COD_TAG_POS_236,COD_TAG_MODE_236,C,Cod Tname 236,COD_CUBE_FORMAT_236,COD_CUBE_DEFAULTS_236,COD_CUBE_REFCHKS_236,951262,F,COD_CUBE_DEFIND_236,24021,COD_CUBE_FUNCID_236,COD_CUBE_MAND_236,Cod Cube Fldname 236,COD_CUBE_KEYFLDS_236,COD_CUBE_DTYPE_236,COD_CUBE_DLENGTH_236,COD_CUBE_TRACK_236,COD_CUBE_MODIND_236,COD_PROC_TAG_236,894314,COD_DATA_LENGTH_236,COD_DATA_TYPE_236,COD_MANDATORY_236,T,M,FUNCTION_ID_236
COD_RECTYPE_237,CO,COD_TS_FORMAT_237,482859,IDENTIFIER_237,COD_COL_237,COD_TAG_POS_237,COD_TAG_MODE_237,C,Cod Tname 237,COD_CUBE_FORMAT_237,COD_CUBE_DEFAULTS_237,COD_CUBE_REFCHKS_237,199830,F,COD_CUBE_DEFIND_237,795529,COD_CUBE_FUNCID_237,COD_CUBE_MAND_237,Cod Cube Fldname 237,COD_CUBE_KEYFLDS_237,COD_CUBE_DTYPE_237,COD_CUBE_DLENGTH_237,COD_CUBE_TRACK_237,COD_CUBE_MODIND_237,COD_PROC_TAG_237,302785,COD_DATA_LENGTH_237,COD_DATA_TYPE_237,COD_MANDATORY_237,T,M,FUNCTION_ID_237
COD_RECTYPE_238,CO,COD_TS_FORMAT_238,541934,IDENTIFIER_238,COD_COL_238,COD_TAG_POS_238,COD_TAG_MODE_238,C,Cod Tname 238,COD_CUBE_FORMAT_238,COD_CUBE_DEFAULTS_238,COD_CUBE_REFCHKS_238,59103,F,COD_CUBE_DEFIND_238,500233,COD_CUBE_FUNCID_238,COD_CUBE_MAND_238,Cod Cube Fldname 238,COD_CUBE_KEYFLDS_238,COD_CUBE_DTYPE_238,COD_CUBE_DLENGTH_238,COD_CUBE_TRACK_238,COD_CUBE_MODIND_238,COD_PROC_TAG_238,473127,COD_DATA_LENGTH_238,COD_DATA_TYPE_238,COD_MANDATORY_238,T,M,FUNCTION_ID_238
COD_RECTYPE_239,CO,COD_TS_FORMAT_239,897804,IDENTIFIER_239,COD_COL_239,COD_TAG_POS_239,COD_TAG_MODE_239,C,Cod Tname 239,COD_CUBE_FORMAT_239,COD_CUBE_DEFAULTS_239,COD_CUBE_REFCHKS_239,153430,F,COD_CUBE_DEFIND_239,89019,COD_CUBE_FUNCID_239,COD_CUBE_MAND_239,Cod Cube Fldname 239,COD_CUBE_KEYFLDS_239,COD_CUBE_DTYPE_239,COD_CUBE_DLENGTH_239,COD_CUBE_TRACK_239,COD_CUBE_MODIND_239,COD_PROC_TAG_239,938158,COD_DATA_LENGTH_239,COD_DATA_TYPE_239,COD_MANDATORY_239,T,M,FUNCTION_ID_239
COD_RECTYPE_240,CO,COD_TS_FORMAT_240,620945,IDENTIFIER_240,COD_COL_240,COD_TAG_POS_240,COD_TAG_MODE_240,C,Cod Tname 240,COD_CUBE_FORMAT_240,COD_CUBE_DEFAULTS_240,COD_CUBE_REFCHKS_240,346109,F,COD_CUBE_DEFIND_240,88427,COD_CUBE_FUNCID_240,COD_CUBE_MAND_240,Cod Cube Fldname 240,COD_CUBE_KEYFLDS_240,COD_CUBE_DTYPE_240,COD_CUBE_DLENGTH_240,COD_CUBE_TRACK_240,COD_CUBE_MODIND_240,COD_PROC_TAG_240,842155,COD_DATA_LENGTH_240,COD_DATA_TYPE_240,COD_MANDATORY_240,T,M,FUNCTION_ID_240
COD_RECTYPE_241,CO,COD_TS_FORMAT_241,373573,IDENTIFIER_241,COD_COL_241,COD_TAG_POS_241,COD_TAG_MODE_241,C,Cod Tname 241,COD_CUBE_FORMAT_241,COD_CUBE_DEFAULTS_241,COD_CUBE_REFCHKS_241,487365,F,COD_CUBE_DEFIND_241,419571,COD_CUBE_FUNCID_241,COD_CUBE_MAND_241,Cod Cube Fldname 241,COD_CUBE_KEYFLDS_241,COD_CUBE_DTYPE_241,COD_CUBE_DLENGTH_241,COD_CUBE_TRACK_241,COD_CUBE_MODIND_241,COD_PROC_TAG_241,287716,COD_DATA_LENGTH_241,COD_DATA_TYPE_241,COD_MANDATORY_241,T,M,FUNCTION_ID_241
COD_RECTYPE_242,CO,COD_TS_FORMAT_242,275875,IDENTIFIER_242,COD_COL_242,COD_TAG_POS_242,COD_TAG_MODE_242,C,Cod Tname 242,COD_CUBE_FORMAT_242,COD_CUBE_DEFAULTS_242,COD_CUBE_REFCHKS_242,219642,F,COD_CUBE_DEFIND_242,714920,COD_CUBE_FUNCID_242,COD_CUBE_MAND_242,Cod Cube Fldname 242,COD_CUBE_KEYFLDS_242,COD_CUBE_DTYPE_242,COD_CUBE_DLENGTH_242,COD_CUBE_TRACK_242,COD_CUBE_MODIND_242,COD_PROC_TAG_242,86650,COD_DATA_LENGTH_242,COD_DATA_TYPE_242,COD_MANDATORY_242,T,M,FUNCTION_ID_242
COD_RECTYPE_243,CO,COD_TS_FORMAT_243,708279,IDENTIFIER_243,COD_COL_243,COD_TAG_POS_243,COD_TAG_MODE_243,C,Cod Tname 243,COD_CUBE_FORMAT_243,COD_CUBE_DEFAULTS_243,COD_CUBE_REFCHKS_243,457279,F,COD_CUBE_DEFIND_243,846499,COD_CUBE_FUNCID_243,COD_CUBE_MAND_243,Cod Cube Fldname 243,COD_CUBE_KEYFLDS_243,COD_CUBE_DTYPE_243,COD_CUBE_DLENGTH_243,COD_CUBE_TRACK_243,COD_CUBE_MODIND_243,COD_PROC_TAG_243,371674,COD_DATA_LENGTH_243,COD_DATA_TYPE_243,COD_MANDATORY_243,T,M,FUNCTION_ID_243
COD_RECTYPE_244,CO,COD_TS_FORMAT_244,354751,IDENTIFIER_244,COD_COL_244,COD_TAG_POS_244,COD_TAG_MODE_244,C,Cod Tname 244,COD_CUBE_FORMAT_244,COD_CUBE_DEFAULTS_244,COD_CUBE_REFCHKS_244,277282,F,COD_CUBE_DEFIND_244,913122,COD_CUBE_FUNCID_244,COD_CUBE_MAND_244,Cod Cube Fldname 244,COD_CUBE_KEYFLDS_244,COD_CUBE_DTYPE_244,COD_CUBE_DLENGTH_244,COD_CUBE_TRACK_244,COD_CUBE_MODIND_244,COD_PROC_TAG_244,812171,COD_DATA_LENGTH_244,COD_DATA_TYPE_244,COD_MANDATORY_244,T,M,FUNCTION_ID_244
COD_RECTYPE_245,CO,COD_TS_FORMAT_245,911776,IDENTIFIER_245,COD_COL_245,COD_TAG_POS_245,COD_TAG_MODE_245,C,Cod Tname 245,COD_CUBE_FORMAT_245,COD_CUBE_DEFAULTS_245,COD_CUBE_REFCHKS_245,286753,F,COD_CUBE_DEFIND_245,440752,COD_CUBE_FUNCID_245,COD_CUBE_MAND_245,Cod Cube Fldname 245,COD_CUBE_KEYFLDS_245,COD_CUBE_DTYPE_245,COD_CUBE_DLENGTH_245,COD_CUBE_TRACK_245,COD_CUBE_MODIND_245,COD_PROC_TAG_245,146031,COD_DATA_LENGTH_245,COD_DATA_TYPE_245,COD_MANDATORY_245,T,M,FUNCTION_ID_245
COD_RECTYPE_246,CO,COD_TS_FORMAT_246,831452,IDENTIFIER_246,COD_COL_246,COD_TAG_POS_246,COD_TAG_MODE_246,C,Cod Tname 246,COD_CUBE_FORMAT_246,COD_CUBE_DEFAULTS_246,COD_CUBE_REFCHKS_246,669287,F,COD_CUBE_DEFIND_246,671568,COD_CUBE_FUNCID_246,COD_CUBE_MAND_246,Cod Cube Fldname 246,COD_CUBE_KEYFLDS_246,COD_CUBE_DTYPE_246,COD_CUBE_DLENGTH_246,COD_CUBE_TRACK_246,COD_CUBE_MODIND_246,COD_PROC_TAG_246,804530,COD_DATA_LENGTH_246,COD_DATA_TYPE_246,COD_MANDATORY_246,T,M,FUNCTION_ID_246
COD_RECTYPE_247,CO,COD_TS_FORMAT_247,868028,IDENTIFIER_247,COD_COL_247,COD_TAG_POS_247,COD_TAG_MODE_247,C,Cod Tname 247,COD_CUBE_FORMAT_247,COD_CUBE_DEFAULTS_247,COD_CUBE_REFCHKS_247,502271,F,COD_CUBE_DEFIND_247,919665,COD_CUBE_FUNCID_247,COD_CUBE_MAND_247,Cod Cube Fldname 247,COD_CUBE_KEYFLDS_247,COD_CUBE_DTYPE_247,COD_CUBE_DLENGTH_247,COD_CUBE_TRACK_247,COD_CUBE_MODIND_247,COD_PROC_TAG_247,320341,COD_DATA_LENGTH_247,COD_DATA_TYPE_247,COD_MANDATORY_247,T,M,FUNCTION_ID_247
COD_RECTYPE_248,CO,COD_TS_FORMAT_248,488302,IDENTIFIER_248,COD_COL_248,COD_TAG_POS_248,COD_TAG_MODE_248,C,Cod Tname 248,COD_CUBE_FORMAT_248,COD_CUBE_DEFAULTS_248,COD_CUBE_REFCHKS_248,467750,F,COD_CUBE_DEFIND_248,561419,COD_CUBE_FUNCID_248,COD_CUBE_MAND_248,Cod Cube Fldname 248,COD_CUBE_KEYFLDS_248,COD_CUBE_DTYPE_248,COD_CUBE_DLENGTH_248,COD_CUBE_TRACK_248,COD_CUBE_MODIND_248,COD_PROC_TAG_248,716398,COD_DATA_LENGTH_248,COD_DATA_TYPE_248,COD_MANDATORY_248,T,M,FUNCTION_ID_248
COD_RECTYPE_249,CO,COD_TS_FORMAT_249,330825,IDENTIFIER_249,COD_COL_249,COD_TAG_POS_249,COD_TAG_MODE_249,C,Cod Tname 249,COD_CUBE_FORMAT_249,COD_CUBE_DEFAULTS_249,COD_CUBE_REFCHKS_249,84929,F,COD_CUBE_DEFIND_249,321827,COD_CUBE_FUNCID_249,COD_CUBE_MAND_249,Cod Cube Fldname 249,COD_CUBE_KEYFLDS_249,COD_CUBE_DTYPE_249,COD_CUBE_DLENGTH_249,COD_CUBE_TRACK_249,COD_CUBE_MODIND_249,COD_PROC_TAG_249,218339,COD_DATA_LENGTH_249,COD_DATA_TYPE_249,COD_MANDATORY_249,T,M,FUNCTION_ID_249
COD_RECTYPE_250,CO,COD_TS_FORMAT_250,197296,IDENTIFIER_250,COD_COL_250,COD_TAG_POS_250,COD_TAG_MODE_250,C,Cod Tname 250,COD_CUBE_FORMAT_250,COD_CUBE_DEFAULTS_250,COD_CUBE_REFCHKS_250,558068,F,COD_CUBE_DEFIND_250,608938,COD_CUBE_FUNCID_250,COD_CUBE_MAND_250,Cod Cube Fldname 250,COD_CUBE_KEYFLDS_250,COD_CUBE_DTYPE_250,COD_CUBE_DLENGTH_250,COD_CUBE_TRACK_250,COD_CUBE_MODIND_250,COD_PROC_TAG_250,545870,COD_DATA_LENGTH_250,COD_DATA_TYPE_250,COD_MANDATORY_250,T,M,FUNCTION_ID_250
COD_RECTYPE_251,CO,COD_TS_FORMAT_251,589308,IDENTIFIER_251,COD_COL_251,COD_TAG_POS_251,COD_TAG_MODE_251,C,Cod Tname 251,COD_CUBE_FORMAT_251,COD_CUBE_DEFAULTS_251,COD_CUBE_REFCHKS_251,493581,F,COD_CUBE_DEFIND_251,243216,COD_CUBE_FUNCID_251,COD_CUBE_MAND_251,Cod Cube Fldname 251,COD_CUBE_KEYFLDS_251,COD_CUBE_DTYPE_251,COD_CUBE_DLENGTH_251,COD_CUBE_TRACK_251,COD_CUBE_MODIND_251,COD_PROC_TAG_251,536102,COD_DATA_LENGTH_251,COD_DATA_TYPE_251,COD_MANDATORY_251,T,M,FUNCTION_ID_251
COD_RECTYPE_252,CO,COD_TS_FORMAT_252,236333,IDENTIFIER_252,COD_COL_252,COD_TAG_POS_252,COD_TAG_MODE_252,C,Cod Tname 252,COD_CUBE_FORMAT_252,COD_CUBE_DEFAULTS_252,COD_CUBE_REFCHKS_252,280615,F,COD_CUBE_DEFIND_252,435748,COD_CUBE_FUNCID_252,COD_CUBE_MAND_252,Cod Cube Fldname 252,COD_CUBE_KEYFLDS_252,COD_CUBE_DTYPE_252,COD_CUBE_DLENGTH_252,COD_CUBE_TRACK_252,COD_CUBE_MODIND_252,COD_PROC_TAG_252,106021,COD_DATA_LENGTH_252,COD_DATA_TYPE_252,COD_MANDATORY_252,T,M,FUNCTION_ID_252
COD_RECTYPE_253,CO,COD_TS_FORMAT_253,565247,IDENTIFIER_253,COD_COL_253,COD_TAG_POS_253,COD_TAG_MODE_253,C,Cod Tname 253,COD_CUBE_FORMAT_253,COD_CUBE_DEFAULTS_253,COD_CUBE_REFCHKS_253,99083,F,COD_CUBE_DEFIND_253,664805,COD_CUBE_FUNCID_253,COD_CUBE_MAND_253,Cod Cube Fldname 253,COD_CUBE_KEYFLDS_253,COD_CUBE_DTYPE_253,COD_CUBE_DLENGTH_253,COD_CUBE_TRACK_253,COD_CUBE_MODIND_253,COD_PROC_TAG_253,650525,COD_DATA_LENGTH_253,COD_DATA_TYPE_253,COD_MANDATORY_253,T,M,FUNCTION_ID_253
COD_RECTYPE_254,CO,COD_TS_FORMAT_254,912305,IDENTIFIER_254,COD_COL_254,COD_TAG_POS_254,COD_TAG_MODE_254,C,Cod Tname 254,COD_CUBE_FORMAT_254,COD_CUBE_DEFAULTS_254,COD_CUBE_REFCHKS_254,299485,F,COD_CUBE_DEFIND_254,848669,COD_CUBE_FUNCID_254,COD_CUBE_MAND_254,Cod Cube Fldname 254,COD_CUBE_KEYFLDS_254,COD_CUBE_DTYPE_254,COD_CUBE_DLENGTH_254,COD_CUBE_TRACK_254,COD_CUBE_MODIND_254,COD_PROC_TAG_254,519451,COD_DATA_LENGTH_254,COD_DATA_TYPE_254,COD_MANDATORY_254,T,M,FUNCTION_ID_254
COD_RECTYPE_255,CO,COD_TS_FORMAT_255,913087,IDENTIFIER_255,COD_COL_255,COD_TAG_POS_255,COD_TAG_MODE_255,C,Cod Tname 255,COD_CUBE_FORMAT_255,COD_CUBE_DEFAULTS_255,COD_CUBE_REFCHKS_255,825312,F,COD_CUBE_DEFIND_255,812347,COD_CUBE_FUNCID_255,COD_CUBE_MAND_255,Cod Cube Fldname 255,COD_CUBE_KEYFLDS_255,COD_CUBE_DTYPE_255,COD_CUBE_DLENGTH_255,COD_CUBE_TRACK_255,COD_CUBE_MODIND_255,COD_PROC_TAG_255,903248,COD_DATA_LENGTH_255,COD_DATA_TYPE_255,COD_MANDATORY_255,T,M,FUNCTION_ID_255
COD_RECTYPE_256,CO,COD_TS_FORMAT_256,769291,IDENTIFIER_256,COD_COL_256,COD_TAG_POS_256,COD_TAG_MODE_256,C,Cod Tname 256,COD_CUBE_FORMAT_256,COD_CUBE_DEFAULTS_256,COD_CUBE_REFCHKS_256,250366,F,COD_CUBE_DEFIND_256,488671,COD_CUBE_FUNCID_256,COD_CUBE_MAND_256,Cod Cube Fldname 256,COD_CUBE_KEYFLDS_256,COD_CUBE_DTYPE_256,COD_CUBE_DLENGTH_256,COD_CUBE_TRACK_256,COD_CUBE_MODIND_256,COD_PROC_TAG_256,762947,COD_DATA_LENGTH_256,COD_DATA_TYPE_256,COD_MANDATORY_256,T,M,FUNCTION_ID_256
COD_RECTYPE_257,CO,COD_TS_FORMAT_257,153317,IDENTIFIER_257,COD_COL_257,COD_TAG_POS_257,COD_TAG_MODE_257,C,Cod Tname 257,COD_CUBE_FORMAT_257,COD_CUBE_DEFAULTS_257,COD_CUBE_REFCHKS_257,180746,F,COD_CUBE_DEFIND_257,941497,COD_CUBE_FUNCID_257,COD_CUBE_MAND_257,Cod Cube Fldname 257,COD_CUBE_KEYFLDS_257,COD_CUBE_DTYPE_257,COD_CUBE_DLENGTH_257,COD_CUBE_TRACK_257,COD_CUBE_MODIND_257,COD_PROC_TAG_257,891855,COD_DATA_LENGTH_257,COD_DATA_TYPE_257,COD_MANDATORY_257,T,M,FUNCTION_ID_257
COD_RECTYPE_258,CO,COD_TS_FORMAT_258,240572,IDENTIFIER_258,COD_COL_258,COD_TAG_POS_258,COD_TAG_MODE_258,C,Cod Tname 258,COD_CUBE_FORMAT_258,COD_CUBE_DEFAULTS_258,COD_CUBE_REFCHKS_258,419927,F,COD_CUBE_DEFIND_258,860585,COD_CUBE_FUNCID_258,COD_CUBE_MAND_258,Cod Cube Fldname 258,COD_CUBE_KEYFLDS_258,COD_CUBE_DTYPE_258,COD_CUBE_DLENGTH_258,COD_CUBE_TRACK_258,COD_CUBE_MODIND_258,COD_PROC_TAG_258,739474,COD_DATA_LENGTH_258,COD_DATA_TYPE_258,COD_MANDATORY_258,T,M,FUNCTION_ID_258
