MODULE,CONTRACT_REF_NO,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,EVENT_SEQ_NO,EVENT_DATE,EVENT_CODE,CONTRACT_STATUS,AUTH_STATUS,NEW_VERSION_INDICATOR,REVERSED_EVENT_SEQ_NO,EVENT_VALUE_DATE,ECA_STATUS,WORKFLOW_STATUS,RATE_REVISION_STATUS,RELEASE_BY,RELEASE_DT_STAMP,RATE_ASSIGNED_BY,RATE_ASSIGN_DT_STAMP,RATE_ASSIGN_AUTH_BY,RATE_ASSIGN_AUTH_DT_STAMP,INFORM_STATUS,TRN_TYPE,CUTOFF_STATUS,CUTOFF_EVENT_SEQ_NO,TXN_ID,TXN_BRANCH,ARCHIVE_DATE
MO,CONTRACT_REF_NO_,MAKER_ID_113,2026-02-11,CHECKER_ID_1,2026-02-11,86190,2026-02-11,EVEN,C,A,N,5562,2026-02-11,E,WO,RA,RELEASE_BY_1,2026-02-11,RATE_ASSIGNE,2026-02-11,RATE_ASSIGN_,2026-02-11,I,TRN_TYPE_1,C,7452,TXN0000000000001137,012,2026-02-11
MO,CONTRACT_REF_NO_,MAKER_ID_113,2026-02-12,CHECKER_ID_1,2026-02-12,831163,2026-02-12,EVEN,C,A,N,2087,2026-02-12,E,WO,RA,RELEASE_BY_1,2026-02-12,RATE_ASSIGNE,2026-02-12,RATE_ASSIGN_,2026-02-12,I,TRN_TYPE_1,C,5556,TXN0000000000001138,013,2026-02-12
MO,CONTRACT_REF_NO_,MAKER_ID_113,2026-02-13,CHECKER_ID_1,2026-02-13,81464,2026-02-13,EVEN,C,A,N,7306,2026-02-13,E,WO,RA,RELEASE_BY_1,2026-02-13,RATE_ASSIGNE,2026-02-13,RATE_ASSIGN_,2026-02-13,I,TRN_TYPE_1,C,3570,TXN0000000000001139,014,2026-02-13
MO,CONTRACT_REF_NO_,MAKER_ID_114,2026-02-14,CHECKER_ID_1,2026-02-14,699067,2026-02-14,EVEN,C,A,N,6341,2026-02-14,E,WO,RA,RELEASE_BY_1,2026-02-14,RATE_ASSIGNE,2026-02-14,RATE_ASSIGN_,2026-02-14,I,TRN_TYPE_1,C,6440,TXN0000000000001140,015,2026-02-14
MO,CONTRACT_REF_NO_,MAKER_ID_114,2026-02-15,CHECKER_ID_1,2026-02-15,845671,2026-02-15,EVEN,C,A,N,7014,2026-02-15,E,WO,RA,RELEASE_BY_1,2026-02-15,RATE_ASSIGNE,2026-02-15,RATE_ASSIGN_,2026-02-15,I,TRN_TYPE_1,C,920,TXN0000000000001141,016,2026-02-15
MO,CONTRACT_REF_NO_,MAKER_ID_114,2026-02-16,CHECKER_ID_1,2026-02-16,745134,2026-02-16,EVEN,C,A,N,1922,2026-02-16,E,WO,RA,RELEASE_BY_1,2026-02-16,RATE_ASSIGNE,2026-02-16,RATE_ASSIGN_,2026-02-16,I,TRN_TYPE_1,C,4292,TXN0000000000001142,017,2026-02-16
MO,CONTRACT_REF_NO_,MAKER_ID_114,2026-02-17,CHECKER_ID_1,2026-02-17,70599,2026-02-17,EVEN,C,A,N,3844,2026-02-17,E,WO,RA,RELEASE_BY_1,2026-02-17,RATE_ASSIGNE,2026-02-17,RATE_ASSIGN_,2026-02-17,I,TRN_TYPE_1,C,5983,TXN0000000000001143,018,2026-02-17
MO,CONTRACT_REF_NO_,MAKER_ID_114,2026-02-18,CHECKER_ID_1,2026-02-18,231876,2026-02-18,EVEN,C,A,N,1518,2026-02-18,E,WO,RA,RELEASE_BY_1,2026-02-18,RATE_ASSIGNE,2026-02-18,RATE_ASSIGN_,2026-02-18,I,TRN_TYPE_1,C,1531,TXN0000000000001144,019,2026-02-18
MO,CONTRACT_REF_NO_,MAKER_ID_114,2026-02-19,CHECKER_ID_1,2026-02-19,629439,2026-02-19,EVEN,C,A,N,7637,2026-02-19,E,WO,RA,RELEASE_BY_1,2026-02-19,RATE_ASSIGNE,2026-02-19,RATE_ASSIGN_,2026-02-19,I,TRN_TYPE_1,C,1930,TXN0000000000001145,020,2026-02-19
MO,CONTRACT_REF_NO_,MAKER_ID_114,2026-02-20,CHECKER_ID_1,2026-02-20,143634,2026-02-20,EVEN,C,A,N,3252,2026-02-20,E,WO,RA,RELEASE_BY_1,2026-02-20,RATE_ASSIGNE,2026-02-20,RATE_ASSIGN_,2026-02-20,I,TRN_TYPE_1,C,1869,TXN0000000000001146,021,2026-02-20
MO,CONTRACT_REF_NO_,MAKER_ID_114,2026-02-21,CHECKER_ID_1,2026-02-21,983375,2026-02-21,EVEN,C,A,N,8495,2026-02-21,E,WO,RA,RELEASE_BY_1,2026-02-21,RATE_ASSIGNE,2026-02-21,RATE_ASSIGN_,2026-02-21,I,TRN_TYPE_1,C,7178,TXN0000000000001147,022,2026-02-21
MO,CONTRACT_REF_NO_,MAKER_ID_114,2026-02-22,CHECKER_ID_1,2026-02-22,154668,2026-02-22,EVEN,C,A,N,2119,2026-02-22,E,WO,RA,RELEASE_BY_1,2026-02-22,RATE_ASSIGNE,2026-02-22,RATE_ASSIGN_,2026-02-22,I,TRN_TYPE_1,C,5409,TXN0000000000001148,023,2026-02-22
MO,CONTRACT_REF_NO_,MAKER_ID_114,2026-02-23,CHECKER_ID_1,2026-02-23,553979,2026-02-23,EVEN,C,A,N,3776,2026-02-23,E,WO,RA,RELEASE_BY_1,2026-02-23,RATE_ASSIGNE,2026-02-23,RATE_ASSIGN_,2026-02-23,I,TRN_TYPE_1,C,2017,TXN0000000000001149,024,2026-02-23
MO,CONTRACT_REF_NO_,MAKER_ID_115,2026-02-24,CHECKER_ID_1,2026-02-24,702498,2026-02-24,EVEN,C,A,N,3107,2026-02-24,E,WO,RA,RELEASE_BY_1,2026-02-24,RATE_ASSIGNE,2026-02-24,RATE_ASSIGN_,2026-02-24,I,TRN_TYPE_1,C,8873,TXN0000000000001150,025,2026-02-24
MO,CONTRACT_REF_NO_,MAKER_ID_115,2026-02-25,CHECKER_ID_1,2026-02-25,483409,2026-02-25,EVEN,C,U,N,7406,2026-02-25,E,WO,RA,RELEASE_BY_1,2026-02-25,RATE_ASSIGNE,2026-02-25,RATE_ASSIGN_,2026-02-25,I,TRN_TYPE_1,C,921,TXN0000000000001151,001,2026-02-25
MO,CONTRACT_REF_NO_,MAKER_ID_115,2026-02-26,CHECKER_ID_1,2026-02-26,711968,2026-02-26,EVEN,C,A,N,3390,2026-02-26,E,WO,RA,RELEASE_BY_1,2026-02-26,RATE_ASSIGNE,2026-02-26,RATE_ASSIGN_,2026-02-26,I,TRN_TYPE_1,C,2266,TXN0000000000001152,002,2026-02-26
MO,CONTRACT_REF_NO_,MAKER_ID_115,2026-02-27,CHECKER_ID_1,2026-02-27,599629,2026-02-27,EVEN,C,A,N,735,2026-02-27,E,WO,RA,RELEASE_BY_1,2026-02-27,RATE_ASSIGNE,2026-02-27,RATE_ASSIGN_,2026-02-27,I,TRN_TYPE_1,C,8819,TXN0000000000001153,003,2026-02-27
MO,CONTRACT_REF_NO_,MAKER_ID_115,2026-02-28,CHECKER_ID_1,2026-02-28,387090,2026-02-28,EVEN,C,A,N,927,2026-02-28,E,WO,RA,RELEASE_BY_1,2026-02-28,RATE_ASSIGNE,2026-02-28,RATE_ASSIGN_,2026-02-28,I,TRN_TYPE_1,C,3797,TXN0000000000001154,004,2026-02-28
MO,CONTRACT_REF_NO_,MAKER_ID_115,2026-03-01,CHECKER_ID_1,2026-03-01,258928,2026-03-01,EVEN,C,A,N,6226,2026-03-01,E,WO,RA,RELEASE_BY_1,2026-03-01,RATE_ASSIGNE,2026-03-01,RATE_ASSIGN_,2026-03-01,I,TRN_TYPE_1,C,376,TXN0000000000001155,005,2026-03-01
MO,CONTRACT_REF_NO_,MAKER_ID_115,2026-03-02,CHECKER_ID_1,2026-03-02,330540,2026-03-02,EVEN,C,A,N,5663,2026-03-02,E,WO,RA,RELEASE_BY_1,2026-03-02,RATE_ASSIGNE,2026-03-02,RATE_ASSIGN_,2026-03-02,I,TRN_TYPE_1,C,649,TXN0000000000001156,006,2026-03-02
MO,CONTRACT_REF_NO_,MAKER_ID_115,2026-03-03,CHECKER_ID_1,2026-03-03,750355,2026-03-03,EVEN,C,A,N,3282,2026-03-03,E,WO,RA,RELEASE_BY_1,2026-03-03,RATE_ASSIGNE,2026-03-03,RATE_ASSIGN_,2026-03-03,I,TRN_TYPE_1,C,6848,TXN0000000000001157,007,2026-03-03
MO,CONTRACT_REF_NO_,MAKER_ID_115,2026-03-04,CHECKER_ID_1,2026-03-04,667259,2026-03-04,EVEN,C,A,N,7912,2026-03-04,E,WO,RA,RELEASE_BY_1,2026-03-04,RATE_ASSIGNE,2026-03-04,RATE_ASSIGN_,2026-03-04,I,TRN_TYPE_1,C,3481,TXN0000000000001158,008,2026-03-04
MO,CONTRACT_REF_NO_,MAKER_ID_115,2026-03-05,CHECKER_ID_1,2026-03-05,539251,2026-03-05,EVEN,C,A,N,5334,2026-03-05,E,WO,RA,RELEASE_BY_1,2026-03-05,RATE_ASSIGNE,2026-03-05,RATE_ASSIGN_,2026-03-05,I,TRN_TYPE_1,C,7282,TXN0000000000001159,009,2026-03-05
MO,CONTRACT_REF_NO_,MAKER_ID_116,2026-03-06,CHECKER_ID_1,2026-03-06,697189,2026-03-06,EVEN,C,A,N,5348,2026-03-06,E,WO,RA,RELEASE_BY_1,2026-03-06,RATE_ASSIGNE,2026-03-06,RATE_ASSIGN_,2026-03-06,I,TRN_TYPE_1,C,4065,TXN0000000000001160,010,2026-03-06
MO,CONTRACT_REF_NO_,MAKER_ID_116,2026-03-07,CHECKER_ID_1,2026-03-07,123004,2026-03-07,EVEN,C,A,N,5679,2026-03-07,E,WO,RA,RELEASE_BY_1,2026-03-07,RATE_ASSIGNE,2026-03-07,RATE_ASSIGN_,2026-03-07,I,TRN_TYPE_1,C,128,TXN0000000000001161,011,2026-03-07
MO,CONTRACT_REF_NO_,MAKER_ID_116,2026-03-08,CHECKER_ID_1,2026-03-08,769920,2026-03-08,EVEN,C,A,N,6826,2026-03-08,E,WO,RA,RELEASE_BY_1,2026-03-08,RATE_ASSIGNE,2026-03-08,RATE_ASSIGN_,2026-03-08,I,TRN_TYPE_1,C,1643,TXN0000000000001162,012,2026-03-08
MO,CONTRACT_REF_NO_,MAKER_ID_116,2026-03-09,CHECKER_ID_1,2026-03-09,922397,2026-03-09,EVEN,C,A,N,6904,2026-03-09,E,WO,RA,RELEASE_BY_1,2026-03-09,RATE_ASSIGNE,2026-03-09,RATE_ASSIGN_,2026-03-09,I,TRN_TYPE_1,C,3041,TXN0000000000001163,013,2026-03-09
MO,CONTRACT_REF_NO_,MAKER_ID_116,2026-03-10,CHECKER_ID_1,2026-03-10,778106,2026-03-10,EVEN,C,A,N,4391,2026-03-10,E,WO,RA,RELEASE_BY_1,2026-03-10,RATE_ASSIGNE,2026-03-10,RATE_ASSIGN_,2026-03-10,I,TRN_TYPE_1,C,6466,TXN0000000000001164,014,2026-03-10
MO,CONTRACT_REF_NO_,MAKER_ID_116,2026-03-11,CHECKER_ID_1,2026-03-11,160850,2026-03-11,EVEN,C,A,N,5894,2026-03-11,E,WO,RA,RELEASE_BY_1,2026-03-11,RATE_ASSIGNE,2026-03-11,RATE_ASSIGN_,2026-03-11,I,TRN_TYPE_1,C,6763,TXN0000000000001165,015,2026-03-11
MO,CONTRACT_REF_NO_,MAKER_ID_116,2026-03-12,CHECKER_ID_1,2026-03-12,812,2026-03-12,EVEN,C,A,N,8607,2026-03-12,E,WO,RA,RELEASE_BY_1,2026-03-12,RATE_ASSIGNE,2026-03-12,RATE_ASSIGN_,2026-03-12,I,TRN_TYPE_1,C,2987,TXN0000000000001166,016,2026-03-12
MO,CONTRACT_REF_NO_,MAKER_ID_116,2026-03-13,CHECKER_ID_1,2026-03-13,838382,2026-03-13,EVEN,C,A,N,3475,2026-03-13,E,WO,RA,RELEASE_BY_1,2026-03-13,RATE_ASSIGNE,2026-03-13,RATE_ASSIGN_,2026-03-13,I,TRN_TYPE_1,C,4391,TXN0000000000001167,017,2026-03-13
MO,CONTRACT_REF_NO_,MAKER_ID_116,2026-03-14,CHECKER_ID_1,2026-03-14,813226,2026-03-14,EVEN,C,A,N,9218,2026-03-14,E,WO,RA,RELEASE_BY_1,2026-03-14,RATE_ASSIGNE,2026-03-14,RATE_ASSIGN_,2026-03-14,I,TRN_TYPE_1,C,5045,TXN0000000000001168,018,2026-03-14
MO,CONTRACT_REF_NO_,MAKER_ID_116,2026-03-15,CHECKER_ID_1,2026-03-15,42384,2026-03-15,EVEN,C,A,N,9142,2026-03-15,E,WO,RA,RELEASE_BY_1,2026-03-15,RATE_ASSIGNE,2026-03-15,RATE_ASSIGN_,2026-03-15,I,TRN_TYPE_1,C,9830,TXN0000000000001169,019,2026-03-15
MO,CONTRACT_REF_NO_,MAKER_ID_117,2026-03-16,CHECKER_ID_1,2026-03-16,194052,2026-03-16,EVEN,C,A,N,6240,2026-03-16,E,WO,RA,RELEASE_BY_1,2026-03-16,RATE_ASSIGNE,2026-03-16,RATE_ASSIGN_,2026-03-16,I,TRN_TYPE_1,C,4841,TXN0000000000001170,020,2026-03-16
MO,CONTRACT_REF_NO_,MAKER_ID_117,2026-03-17,CHECKER_ID_1,2026-03-17,132348,2026-03-17,EVEN,C,A,N,4613,2026-03-17,E,WO,RA,RELEASE_BY_1,2026-03-17,RATE_ASSIGNE,2026-03-17,RATE_ASSIGN_,2026-03-17,I,TRN_TYPE_1,C,720,TXN0000000000001171,021,2026-03-17
MO,CONTRACT_REF_NO_,MAKER_ID_117,2026-03-18,CHECKER_ID_1,2026-03-18,63771,2026-03-18,EVEN,C,A,N,2560,2026-03-18,E,WO,RA,RELEASE_BY_1,2026-03-18,RATE_ASSIGNE,2026-03-18,RATE_ASSIGN_,2026-03-18,I,TRN_TYPE_1,C,5490,TXN0000000000001172,022,2026-03-18
MO,CONTRACT_REF_NO_,MAKER_ID_117,2026-03-19,CHECKER_ID_1,2026-03-19,666856,2026-03-19,EVEN,C,A,N,118,2026-03-19,E,WO,RA,RELEASE_BY_1,2026-03-19,RATE_ASSIGNE,2026-03-19,RATE_ASSIGN_,2026-03-19,I,TRN_TYPE_1,C,8277,TXN0000000000001173,023,2026-03-19
MO,CONTRACT_REF_NO_,MAKER_ID_117,2026-03-20,CHECKER_ID_1,2026-03-20,298999,2026-03-20,EVEN,C,U,N,4813,2026-03-20,E,WO,RA,RELEASE_BY_1,2026-03-20,RATE_ASSIGNE,2026-03-20,RATE_ASSIGN_,2026-03-20,I,TRN_TYPE_1,C,1519,TXN0000000000001174,024,2026-03-20
MO,CONTRACT_REF_NO_,MAKER_ID_117,2026-03-21,CHECKER_ID_1,2026-03-21,660776,2026-03-21,EVEN,C,A,N,1473,2026-03-21,E,WO,RA,RELEASE_BY_1,2026-03-21,RATE_ASSIGNE,2026-03-21,RATE_ASSIGN_,2026-03-21,I,TRN_TYPE_1,C,5521,TXN0000000000001175,025,2026-03-21
MO,CONTRACT_REF_NO_,MAKER_ID_117,2026-03-22,CHECKER_ID_1,2026-03-22,270921,2026-03-22,EVEN,C,A,N,8218,2026-03-22,E,WO,RA,RELEASE_BY_1,2026-03-22,RATE_ASSIGNE,2026-03-22,RATE_ASSIGN_,2026-03-22,I,TRN_TYPE_1,C,4383,TXN0000000000001176,001,2026-03-22
MO,CONTRACT_REF_NO_,MAKER_ID_117,2026-03-23,CHECKER_ID_1,2026-03-23,947780,2026-03-23,EVEN,C,A,N,9479,2026-03-23,E,WO,RA,RELEASE_BY_1,2026-03-23,RATE_ASSIGNE,2026-03-23,RATE_ASSIGN_,2026-03-23,I,TRN_TYPE_1,C,7801,TXN0000000000001177,002,2026-03-23
MO,CONTRACT_REF_NO_,MAKER_ID_117,2026-03-24,CHECKER_ID_1,2026-03-24,967744,2026-03-24,EVEN,C,A,N,8746,2026-03-24,E,WO,RA,RELEASE_BY_1,2026-03-24,RATE_ASSIGNE,2026-03-24,RATE_ASSIGN_,2026-03-24,I,TRN_TYPE_1,C,4486,TXN0000000000001178,003,2026-03-24
MO,CONTRACT_REF_NO_,MAKER_ID_117,2026-03-25,CHECKER_ID_1,2026-03-25,887064,2026-03-25,EVEN,C,A,N,4594,2026-03-25,E,WO,RA,RELEASE_BY_1,2026-03-25,RATE_ASSIGNE,2026-03-25,RATE_ASSIGN_,2026-03-25,I,TRN_TYPE_1,C,5128,TXN0000000000001179,004,2026-03-25
MO,CONTRACT_REF_NO_,MAKER_ID_118,2026-03-26,CHECKER_ID_1,2026-03-26,156900,2026-03-26,EVEN,C,A,N,9220,2026-03-26,E,WO,RA,RELEASE_BY_1,2026-03-26,RATE_ASSIGNE,2026-03-26,RATE_ASSIGN_,2026-03-26,I,TRN_TYPE_1,C,6172,TXN0000000000001180,005,2026-03-26
MO,CONTRACT_REF_NO_,MAKER_ID_118,2026-03-27,CHECKER_ID_1,2026-03-27,622018,2026-03-27,EVEN,C,A,N,5124,2026-03-27,E,WO,RA,RELEASE_BY_1,2026-03-27,RATE_ASSIGNE,2026-03-27,RATE_ASSIGN_,2026-03-27,I,TRN_TYPE_1,C,7589,TXN0000000000001181,006,2026-03-27
MO,CONTRACT_REF_NO_,MAKER_ID_118,2026-03-28,CHECKER_ID_1,2026-03-28,970914,2026-03-28,EVEN,C,A,N,4090,2026-03-28,E,WO,RA,RELEASE_BY_1,2026-03-28,RATE_ASSIGNE,2026-03-28,RATE_ASSIGN_,2026-03-28,I,TRN_TYPE_1,C,3660,TXN0000000000001182,007,2026-03-28
MO,CONTRACT_REF_NO_,MAKER_ID_118,2026-03-29,CHECKER_ID_1,2026-03-29,279962,2026-03-29,EVEN,C,A,N,8678,2026-03-29,E,WO,RA,RELEASE_BY_1,2026-03-29,RATE_ASSIGNE,2026-03-29,RATE_ASSIGN_,2026-03-29,I,TRN_TYPE_1,C,5179,TXN0000000000001183,008,2026-03-29
MO,CONTRACT_REF_NO_,MAKER_ID_118,2026-03-30,CHECKER_ID_1,2026-03-30,829022,2026-03-30,EVEN,C,A,N,5444,2026-03-30,E,WO,RA,RELEASE_BY_1,2026-03-30,RATE_ASSIGNE,2026-03-30,RATE_ASSIGN_,2026-03-30,I,TRN_TYPE_1,C,5878,TXN0000000000001184,009,2026-03-30
MO,CONTRACT_REF_NO_,MAKER_ID_118,2026-03-31,CHECKER_ID_1,2026-03-31,359012,2026-03-31,EVEN,C,A,N,8118,2026-03-31,E,WO,RA,RELEASE_BY_1,2026-03-31,RATE_ASSIGNE,2026-03-31,RATE_ASSIGN_,2026-03-31,I,TRN_TYPE_1,C,9491,TXN0000000000001185,010,2026-03-31
MO,CONTRACT_REF_NO_,MAKER_ID_118,2026-04-01,CHECKER_ID_1,2026-04-01,404553,2026-04-01,EVEN,C,A,N,9206,2026-04-01,E,WO,RA,RELEASE_BY_1,2026-04-01,RATE_ASSIGNE,2026-04-01,RATE_ASSIGN_,2026-04-01,I,TRN_TYPE_1,C,3198,TXN0000000000001186,011,2026-04-01
MO,CONTRACT_REF_NO_,MAKER_ID_118,2026-04-02,CHECKER_ID_1,2026-04-02,449276,2026-04-02,EVEN,C,A,N,2493,2026-04-02,E,WO,RA,RELEASE_BY_1,2026-04-02,RATE_ASSIGNE,2026-04-02,RATE_ASSIGN_,2026-04-02,I,TRN_TYPE_1,C,4366,TXN0000000000001187,012,2026-04-02
MO,CONTRACT_REF_NO_,MAKER_ID_118,2026-04-03,CHECKER_ID_1,2026-04-03,924339,2026-04-03,EVEN,C,A,N,3097,2026-04-03,E,WO,RA,RELEASE_BY_1,2026-04-03,RATE_ASSIGNE,2026-04-03,RATE_ASSIGN_,2026-04-03,I,TRN_TYPE_1,C,3145,TXN0000000000001188,013,2026-04-03
MO,CONTRACT_REF_NO_,MAKER_ID_118,2026-04-04,CHECKER_ID_1,2026-04-04,612150,2026-04-04,EVEN,C,A,N,585,2026-04-04,E,WO,RA,RELEASE_BY_1,2026-04-04,RATE_ASSIGNE,2026-04-04,RATE_ASSIGN_,2026-04-04,I,TRN_TYPE_1,C,4830,TXN0000000000001189,014,2026-04-04
MO,CONTRACT_REF_NO_,MAKER_ID_119,2026-04-05,CHECKER_ID_1,2026-04-05,438694,2026-04-05,EVEN,C,A,N,4704,2026-04-05,E,WO,RA,RELEASE_BY_1,2026-04-05,RATE_ASSIGNE,2026-04-05,RATE_ASSIGN_,2026-04-05,I,TRN_TYPE_1,C,413,TXN0000000000001190,015,2026-04-05
MO,CONTRACT_REF_NO_,MAKER_ID_119,2026-04-06,CHECKER_ID_1,2026-04-06,570124,2026-04-06,EVEN,C,A,N,9395,2026-04-06,E,WO,RA,RELEASE_BY_1,2026-04-06,RATE_ASSIGNE,2026-04-06,RATE_ASSIGN_,2026-04-06,I,TRN_TYPE_1,C,3634,TXN0000000000001191,016,2026-04-06
MO,CONTRACT_REF_NO_,MAKER_ID_119,2026-04-07,CHECKER_ID_1,2026-04-07,967603,2026-04-07,EVEN,C,A,N,6781,2026-04-07,E,WO,RA,RELEASE_BY_1,2026-04-07,RATE_ASSIGNE,2026-04-07,RATE_ASSIGN_,2026-04-07,I,TRN_TYPE_1,C,278,TXN0000000000001192,017,2026-04-07
MO,CONTRACT_REF_NO_,MAKER_ID_119,2026-04-08,CHECKER_ID_1,2026-04-08,671924,2026-04-08,EVEN,C,A,N,9270,2026-04-08,E,WO,RA,RELEASE_BY_1,2026-04-08,RATE_ASSIGNE,2026-04-08,RATE_ASSIGN_,2026-04-08,I,TRN_TYPE_1,C,387,TXN0000000000001193,018,2026-04-08
MO,CONTRACT_REF_NO_,MAKER_ID_119,2026-04-09,CHECKER_ID_1,2026-04-09,633397,2026-04-09,EVEN,C,A,N,2554,2026-04-09,E,WO,RA,RELEASE_BY_1,2026-04-09,RATE_ASSIGNE,2026-04-09,RATE_ASSIGN_,2026-04-09,I,TRN_TYPE_1,C,2066,TXN0000000000001194,019,2026-04-09
MO,CONTRACT_REF_NO_,MAKER_ID_119,2026-04-10,CHECKER_ID_1,2026-04-10,466201,2026-04-10,EVEN,C,A,N,4064,2026-04-10,E,WO,RA,RELEASE_BY_1,2026-04-10,RATE_ASSIGNE,2026-04-10,RATE_ASSIGN_,2026-04-10,I,TRN_TYPE_1,C,5830,TXN0000000000001195,020,2026-04-10
MO,CONTRACT_REF_NO_,MAKER_ID_119,2026-04-11,CHECKER_ID_1,2026-04-11,943739,2026-04-11,EVEN,C,A,N,6658,2026-04-11,E,WO,RA,RELEASE_BY_1,2026-04-11,RATE_ASSIGNE,2026-04-11,RATE_ASSIGN_,2026-04-11,I,TRN_TYPE_1,C,1607,TXN0000000000001196,021,2026-04-11
MO,CONTRACT_REF_NO_,MAKER_ID_119,2026-04-12,CHECKER_ID_1,2026-04-12,193456,2026-04-12,EVEN,C,U,N,285,2026-04-12,E,WO,RA,RELEASE_BY_1,2026-04-12,RATE_ASSIGNE,2026-04-12,RATE_ASSIGN_,2026-04-12,I,TRN_TYPE_1,C,9980,TXN0000000000001197,022,2026-04-12
MO,CONTRACT_REF_NO_,MAKER_ID_119,2026-04-13,CHECKER_ID_1,2026-04-13,425956,2026-04-13,EVEN,C,A,N,6582,2026-04-13,E,WO,RA,RELEASE_BY_1,2026-04-13,RATE_ASSIGNE,2026-04-13,RATE_ASSIGN_,2026-04-13,I,TRN_TYPE_1,C,3518,TXN0000000000001198,023,2026-04-13
MO,CONTRACT_REF_NO_,MAKER_ID_119,2026-04-14,CHECKER_ID_1,2026-04-14,474179,2026-04-14,EVEN,C,A,N,9590,2026-04-14,E,WO,RA,RELEASE_BY_1,2026-04-14,RATE_ASSIGNE,2026-04-14,RATE_ASSIGN_,2026-04-14,I,TRN_TYPE_1,C,6483,TXN0000000000001199,024,2026-04-14
MO,CONTRACT_REF_NO_,MAKER_ID_120,2026-04-15,CHECKER_ID_1,2026-04-15,291184,2026-04-15,EVEN,C,A,N,2693,2026-04-15,E,WO,RA,RELEASE_BY_1,2026-04-15,RATE_ASSIGNE,2026-04-15,RATE_ASSIGN_,2026-04-15,I,TRN_TYPE_1,C,1745,TXN0000000000001200,025,2026-04-15
MO,CONTRACT_REF_NO_,MAKER_ID_120,2026-04-16,CHECKER_ID_1,2026-04-16,697384,2026-04-16,EVEN,C,A,N,2157,2026-04-16,E,WO,RA,RELEASE_BY_1,2026-04-16,RATE_ASSIGNE,2026-04-16,RATE_ASSIGN_,2026-04-16,I,TRN_TYPE_1,C,8366,TXN0000000000001201,001,2026-04-16
MO,CONTRACT_REF_NO_,MAKER_ID_120,2026-04-17,CHECKER_ID_1,2026-04-17,925630,2026-04-17,EVEN,C,A,N,1679,2026-04-17,E,WO,RA,RELEASE_BY_1,2026-04-17,RATE_ASSIGNE,2026-04-17,RATE_ASSIGN_,2026-04-17,I,TRN_TYPE_1,C,2317,TXN0000000000001202,002,2026-04-17
MO,CONTRACT_REF_NO_,MAKER_ID_120,2026-04-18,CHECKER_ID_1,2026-04-18,809675,2026-04-18,EVEN,C,A,N,8239,2026-04-18,E,WO,RA,RELEASE_BY_1,2026-04-18,RATE_ASSIGNE,2026-04-18,RATE_ASSIGN_,2026-04-18,I,TRN_TYPE_1,C,5424,TXN0000000000001203,003,2026-04-18
MO,CONTRACT_REF_NO_,MAKER_ID_120,2026-04-19,CHECKER_ID_1,2026-04-19,466395,2026-04-19,EVEN,C,A,N,948,2026-04-19,E,WO,RA,RELEASE_BY_1,2026-04-19,RATE_ASSIGNE,2026-04-19,RATE_ASSIGN_,2026-04-19,I,TRN_TYPE_1,C,7090,TXN0000000000001204,004,2026-04-19
MO,CONTRACT_REF_NO_,MAKER_ID_120,2026-04-20,CHECKER_ID_1,2026-04-20,811946,2026-04-20,EVEN,C,A,N,5139,2026-04-20,E,WO,RA,RELEASE_BY_1,2026-04-20,RATE_ASSIGNE,2026-04-20,RATE_ASSIGN_,2026-04-20,I,TRN_TYPE_1,C,4558,TXN0000000000001205,005,2026-04-20
MO,CONTRACT_REF_NO_,MAKER_ID_120,2026-04-21,CHECKER_ID_1,2026-04-21,494701,2026-04-21,EVEN,C,A,N,9418,2026-04-21,E,WO,RA,RELEASE_BY_1,2026-04-21,RATE_ASSIGNE,2026-04-21,RATE_ASSIGN_,2026-04-21,I,TRN_TYPE_1,C,5221,TXN0000000000001206,006,2026-04-21
MO,CONTRACT_REF_NO_,MAKER_ID_120,2026-04-22,CHECKER_ID_1,2026-04-22,902065,2026-04-22,EVEN,C,A,N,5240,2026-04-22,E,WO,RA,RELEASE_BY_1,2026-04-22,RATE_ASSIGNE,2026-04-22,RATE_ASSIGN_,2026-04-22,I,TRN_TYPE_1,C,5611,TXN0000000000001207,007,2026-04-22
MO,CONTRACT_REF_NO_,MAKER_ID_120,2026-04-23,CHECKER_ID_1,2026-04-23,323999,2026-04-23,EVEN,C,A,N,2706,2026-04-23,E,WO,RA,RELEASE_BY_1,2026-04-23,RATE_ASSIGNE,2026-04-23,RATE_ASSIGN_,2026-04-23,I,TRN_TYPE_1,C,5404,TXN0000000000001208,008,2026-04-23
MO,CONTRACT_REF_NO_,MAKER_ID_120,2026-04-24,CHECKER_ID_1,2026-04-24,531183,2026-04-24,EVEN,C,A,N,8853,2026-04-24,E,WO,RA,RELEASE_BY_1,2026-04-24,RATE_ASSIGNE,2026-04-24,RATE_ASSIGN_,2026-04-24,I,TRN_TYPE_1,C,5044,TXN0000000000001209,009,2026-04-24
MO,CONTRACT_REF_NO_,MAKER_ID_121,2026-04-25,CHECKER_ID_1,2026-04-25,276026,2026-04-25,EVEN,C,A,N,674,2026-04-25,E,WO,RA,RELEASE_BY_1,2026-04-25,RATE_ASSIGNE,2026-04-25,RATE_ASSIGN_,2026-04-25,I,TRN_TYPE_1,C,4212,TXN0000000000001210,010,2026-04-25
